=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 79.1 BPM
Valid interval: 428-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 102 mmHg
Confidence: 0.055
95% CI: [96 - 109] mmHg
Agreement: 1015/144 detectors

MAP: 83 mmHg
Est. Diastolic: 73 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W40_T1.6_D15                    98          0.528        | 47    98          9.7         
BL_W40_T1.6_D12                    98          0.528        | 48    98          9.7         
BL_W150_T2.0_D18                   98          0.420        | 51    98          10.4        
BL_W150_T2.0_D12                   98          0.420        | 53    98          10.4        
BL_W50_T1.6_D15                    98          0.420        | 57    98          10.4        
BL_W50_T1.6_D12                    98          0.420        | 58    98          10.4        
BL_W30_T1.6_D12                    76          0.420        | 133   76          32.3        
BL_W70_T1.8_D16                    98          0.420        | 63    98          10.4        
BL_W70_T1.8_D12                    98          0.420        | 64    98          10.4        
BL_W70_T1.8_D10                    98          0.420        | 66    98          10.4        
BL_W70_T1.8_D5                     98          0.420        | 65    98          10.4        
BL_W30_T1.6_D15                    76          0.420        | 134   76          32.3        
BL_W50_T2.0_D15                    98          0.340        | 55    98          10.4        
BL_W140_T2.0_D18                   98          0.340        | 54    98          10.4        
BL_W140_T2.0_D12                   98          0.340        | 56    98          10.4        
BL_W40_T1.8_D12                    98          0.340        | 45    98          9.7         
BL_W40_T1.8_D15                    98          0.340        | 44    98          9.7         
BL_W50_T1.8_D12                    98          0.340        | 52    98          10.4        
BL_W50_T1.8_D15                    98          0.340        | 50    98          10.4        
BL_W50_T2.0_D12                    98          0.340        | 49    98          10.4        
BL_W90_T2.2_D12                    130         0.272        | 111   130         22.0        
BL_W90_T2.0_D12                    130         0.272        | 119   130         22.0        
BL_W90_T1.9_D12                    130         0.272        | 110   130         22.0        
BL_W90_T1.8_D12                    130         0.272        | 97    130         22.0        
BL_W150_T2.8_D18                   115         0.272        | 40    115         7.3         
BL_W150_T3.3_D18                   115         0.272        | 41    115         7.3         
BL_W150_T2.4_D18                   115         0.272        | 42    115         7.3         
BL_W100_T1.9_D10                   110         0.260        | 30    110         1.7         
BL_W90_T1.8_D10                    110         0.260        | 32    110         1.7         
BL_W30_T2.0_D15                    72          0.260        | 139   72          36.1        
BL_W90_T1.8_D16                    110         0.260        | 34    110         1.7         
BL_W30_T2.0_D12                    72          0.260        | 140   72          36.1        
BL_W30_T1.8_D15                    72          0.260        | 141   72          36.1        
BL_W30_T1.8_D12                    72          0.260        | 142   72          36.1        
BL_W100_T1.8_D5                    110         0.260        | 37    110         1.7         
BL_W100_T1.8_D10                   110         0.260        | 36    110         1.7         
BL_W100_T1.8_D12                   110         0.260        | 35    110         1.7         
BL_W100_T1.8_D16                   110         0.260        | 33    110         1.7         
BL_W100_T1.9_D5                    110         0.260        | 23    110         1.7         
BL_W100_T1.9_D12                   110         0.260        | 29    110         1.7         
BL_W100_T1.9_D16                   110         0.260        | 28    110         1.7         
BL_W120_T2.0_D12                   110         0.260        | 24    110         1.7         
BL_W120_T2.0_D18                   110         0.260        | 25    110         1.7         
BL_W130_T2.0_D12                   110         0.260        | 26    110         1.7         
BL_W130_T2.0_D18                   110         0.260        | 27    110         1.7         
BL_W20_T1.6_D15                    84          0.260        | 131   84          23.6        
BL_W20_T1.6_D12                    84          0.260        | 132   84          23.6        
BL_W60_T1.8_D10                    72          0.260        | 135   72          36.1        
BL_W60_T1.8_D5                     72          0.260        | 138   72          36.1        
BL_W80_T1.9_D12                    93          0.260        | 93    93          15.3        
BL_W80_T1.9_D16                    93          0.260        | 96    93          15.3        
BL_W80_T1.8_D5                     93          0.260        | 89    93          15.3        
BL_W80_T1.9_D10                    93          0.260        | 95    93          15.3        
BL_W80_T1.9_D5                     93          0.260        | 94    93          15.3        
BL_W80_T1.8_D16                    93          0.260        | 92    93          15.3        
