=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 96.9 BPM
Valid interval: 363-1054 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 93 mmHg
Confidence: 0.139
95% CI: [89 - 97] mmHg
Agreement: 456/144 detectors

MAP: 87 mmHg
Est. Diastolic: 84 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W70_T1.8_D12                    92          0.420        | 33    92          31.2        
BL_W80_T1.8_D16                    92          0.420        | 14    92          31.2        
BL_W80_T1.8_D12                    92          0.420        | 13    92          31.2        
BL_W80_T1.8_D10                    92          0.420        | 16    92          31.2        
BL_W80_T1.8_D5                     92          0.420        | 18    92          31.2        
BL_W100_T1.9_D16                   92          0.420        | 26    92          31.2        
BL_W100_T1.9_D12                   92          0.420        | 27    92          31.2        
BL_W100_T1.9_D10                   92          0.420        | 28    92          31.2        
BL_W100_T1.9_D5                    92          0.420        | 29    92          31.2        
BL_W100_T1.8_D16                   92          0.420        | 30    92          31.2        
BL_W100_T1.8_D12                   92          0.420        | 17    92          31.2        
BL_W100_T1.8_D10                   92          0.420        | 32    92          31.2        
BL_W100_T1.8_D5                    92          0.420        | 31    92          31.2        
BL_W90_T1.8_D5                     92          0.420        | 15    92          31.2        
BL_W70_T1.8_D16                    92          0.420        | 39    92          31.2        
BL_W70_T1.8_D10                    92          0.420        | 44    92          31.2        
BL_W20_T1.6_D12                    92          0.420        | 35    92          31.2        
BL_W90_T1.9_D16                    92          0.420        | 25    92          31.2        
BL_W90_T1.9_D12                    92          0.420        | 24    92          31.2        
BL_W50_T1.6_D15                    92          0.420        | 37    92          31.2        
BL_W50_T1.6_D12                    92          0.420        | 38    92          31.2        
BL_W40_T1.6_D15                    92          0.420        | 41    92          31.2        
BL_W40_T1.6_D12                    92          0.420        | 45    92          31.2        
BL_W30_T1.6_D15                    92          0.420        | 40    92          31.2        
BL_W30_T1.6_D12                    92          0.420        | 42    92          31.2        
BL_W20_T1.6_D15                    92          0.420        | 43    92          31.2        
BL_W70_T1.8_D5                     92          0.420        | 46    92          31.2        
BL_W90_T1.9_D10                    92          0.420        | 23    92          31.2        
BL_W90_T1.9_D5                     92          0.420        | 22    92          31.2        
BL_W90_T1.8_D16                    92          0.420        | 21    92          31.2        
BL_W90_T1.8_D12                    92          0.420        | 20    92          31.2        
BL_W90_T1.8_D10                    92          0.420        | 19    92          31.2        
BL_W90_T2.0_D16                    90          0.340        | 88    90          32.9        
BL_W90_T2.0_D12                    90          0.340        | 89    90          32.9        
BL_W90_T2.0_D10                    90          0.340        | 90    90          32.9        
BL_W100_T2.2_D5                    90          0.340        | 55    90          32.9        
BL_W120_T2.0_D12                   90          0.340        | 61    90          32.9        
BL_W50_T1.8_D15                    92          0.340        | 34    92          31.2        
BL_W50_T1.8_D12                    92          0.340        | 36    92          31.2        
BL_W150_T2.0_D18                   90          0.340        | 66    90          32.9        
BL_W150_T2.0_D12                   90          0.340        | 67    90          32.9        
BL_W140_T2.0_D18                   90          0.340        | 53    90          32.9        
BL_W140_T2.0_D12                   90          0.340        | 65    90          32.9        
BL_W130_T2.0_D18                   90          0.340        | 64    90          32.9        
BL_W130_T2.0_D12                   90          0.340        | 63    90          32.9        
BL_W120_T2.0_D18                   90          0.340        | 62    90          32.9        
BL_W100_T2.0_D5                    90          0.340        | 47    90          32.9        
BL_W110_T2.0_D18                   90          0.340        | 60    90          32.9        
BL_W110_T2.0_D12                   90          0.340        | 59    90          32.9        
BL_W100_T2.2_D16                   90          0.340        | 58    90          32.9        
BL_W100_T2.2_D12                   90          0.340        | 57    90          32.9        
BL_W100_T2.2_D10                   90          0.340        | 56    90          32.9        
BL_W60_T1.8_D10                    90          0.340        | 50    90          32.9        
BL_W100_T2.0_D16                   90          0.340        | 54    90          32.9        
BL_W100_T2.0_D12                   90          0.340        | 48    90          32.9        
BL_W100_T2.0_D10                   90          0.340        | 49    90          32.9        
BL_W60_T1.8_D5                     90          0.340        | 85    90          32.9        
BL_W70_T1.9_D5                     90          0.340        | 76    90          32.9        
BL_W60_T1.9_D12                    90          0.340        | 94    90          32.9        
BL_W60_T1.9_D10                    90          0.340        | 93    90          32.9        
BL_W70_T1.9_D10                    90          0.340        | 75    90          32.9        
BL_W70_T1.9_D12                    90          0.340        | 74    90          32.9        
BL_W60_T1.9_D16                    90          0.340        | 95    90          32.9        
BL_W60_T1.9_D5                     90          0.340        | 92    90          32.9        
BL_W60_T1.8_D16                    90          0.340        | 87    90          32.9        
BL_W70_T1.9_D16                    90          0.340        | 73    90          32.9        
BL_W70_T2.0_D5                     90          0.340        | 72    90          32.9        
BL_W70_T2.0_D10                    90          0.340        | 71    90          32.9        
