=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 71.4 BPM
Valid interval: 425-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 91 mmHg
Confidence: 0.086
95% CI: [89 - 93] mmHg
Agreement: 414/144 detectors

MAP: 97 mmHg
Est. Diastolic: 100 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W90_T2.0_D10                    91          0.500        | 112   91          12.9        
BL_W140_T2.0_D12                   91          0.500        | 62    91          12.9        
BL_W150_T2.0_D18                   91          0.500        | 67    91          12.9        
BL_W150_T2.0_D12                   91          0.500        | 68    91          12.9        
BL_W80_T1.8_D5                     91          0.500        | 76    91          12.9        
BL_W80_T1.8_D10                    91          0.500        | 86    91          12.9        
BL_W80_T1.8_D12                    91          0.500        | 87    91          12.9        
BL_W80_T1.8_D16                    91          0.500        | 88    91          12.9        
BL_W80_T1.9_D5                     91          0.500        | 89    91          12.9        
BL_W80_T1.9_D10                    91          0.500        | 90    91          12.9        
BL_W80_T1.9_D12                    91          0.500        | 91    91          12.9        
BL_W80_T1.9_D16                    91          0.500        | 102   91          12.9        
BL_W90_T2.0_D16                    91          0.500        | 114   91          12.9        
BL_W90_T2.0_D12                    91          0.500        | 113   91          12.9        
BL_W150_T2.4_D12                   91          0.500        | 66    91          12.9        
BL_W90_T2.0_D5                     91          0.500        | 111   91          12.9        
BL_W90_T1.9_D16                    91          0.500        | 119   91          12.9        
BL_W140_T2.4_D18                   91          0.500        | 73    91          12.9        
BL_W140_T2.4_D12                   91          0.500        | 74    91          12.9        
BL_W140_T2.0_D18                   91          0.500        | 75    91          12.9        
BL_W90_T1.8_D5                     91          0.500        | 134   91          12.9        
BL_W90_T1.8_D10                    91          0.500        | 128   91          12.9        
BL_W90_T1.8_D12                    91          0.500        | 136   91          12.9        
BL_W90_T1.8_D16                    91          0.500        | 137   91          12.9        
BL_W90_T1.9_D5                     91          0.500        | 138   91          12.9        
BL_W90_T1.9_D10                    91          0.500        | 139   91          12.9        
BL_W90_T1.9_D12                    91          0.500        | 140   91          12.9        
BL_W100_T1.9_D16                   91          0.500        | 125   91          12.9        
BL_W120_T2.0_D12                   91          0.500        | 40    91          12.9        
BL_W120_T2.0_D18                   91          0.500        | 38    91          12.9        
BL_W130_T2.0_D12                   91          0.500        | 34    91          12.9        
BL_W110_T2.0_D18                   91          0.500        | 43    91          12.9        
BL_W110_T2.0_D12                   91          0.500        | 42    91          12.9        
BL_W130_T2.0_D18                   91          0.500        | 32    91          12.9        
BL_W130_T2.4_D12                   91          0.500        | 31    91          12.9        
BL_W130_T2.4_D18                   91          0.500        | 30    91          12.9        
BL_W100_T2.0_D16                   91          0.500        | 92    91          12.9        
BL_W100_T2.0_D12                   91          0.500        | 127   91          12.9        
BL_W100_T2.0_D10                   91          0.500        | 126   91          12.9        
BL_W100_T2.0_D5                    91          0.500        | 69    91          12.9        
BL_W100_T1.9_D12                   91          0.500        | 124   91          12.9        
BL_W70_T1.8_D5                     91          0.500        | 106   91          12.9        
BL_W70_T1.8_D10                    91          0.500        | 107   91          12.9        
BL_W70_T1.8_D12                    91          0.500        | 108   91          12.9        
BL_W70_T1.8_D16                    91          0.500        | 109   91          12.9        
BL_W100_T1.9_D10                   91          0.500        | 123   91          12.9        
BL_W100_T1.9_D5                    91          0.500        | 122   91          12.9        
BL_W100_T1.8_D16                   91          0.500        | 121   91          12.9        
BL_W100_T1.8_D12                   91          0.500        | 120   91          12.9        
BL_W100_T1.8_D10                   91          0.500        | 110   91          12.9        
BL_W100_T1.8_D5                    91          0.500        | 118   91          12.9        
BL_W150_T2.4_D18                   91          0.500        | 65    91          12.9        
BL_W80_T2.2_D5                     107         0.340        | 20    107         3.1         
BL_W100_T2.2_D5                    107         0.340        | 16    107         3.1         
BL_W90_T2.2_D5                     107         0.340        | 17    107         3.1         
BL_W60_T1.8_D5                     107         0.340        | 23    107         3.1         
BL_W60_T2.0_D5                     107         0.340        | 22    107         3.1         
BL_W60_T2.2_D5                     107         0.340        | 21    107         3.1         
BL_W60_T1.9_D5                     107         0.340        | 24    107         3.1         
BL_W70_T1.9_D5                     107         0.340        | 25    107         3.1         
BL_W70_T2.0_D5                     107         0.340        | 18    107         3.1         
BL_W70_T2.2_D5                     107         0.340        | 15    107         3.1         
BL_W80_T2.0_D5                     107         0.340        | 19    107         3.1         
BL_W140_T3.3_D18                   91          0.336        | 29    91          12.9        
BL_W150_T3.3_D12                   91          0.336        | 48    91          12.9        
BL_W150_T3.3_D18                   91          0.336        | 61    91          12.9        
BL_W140_T3.3_D12                   91          0.336        | 70    91          12.9        
BL_W120_T2.4_D12                   91          0.210        | 26    91          12.9        
BL_W120_T2.4_D18                   91          0.210        | 37    91          12.9        
BL_W120_T2.8_D12                   91          0.210        | 36    91          12.9        
BL_W120_T2.8_D18                   91          0.210        | 35    91          12.9        
BL_W50_T1.8_D15                    91          0.210        | 51    91          12.9        
BL_W50_T1.8_D12                    91          0.210        | 52    91          12.9        
BL_W50_T2.0_D12                    91          0.210        | 50    91          12.9        
BL_W50_T1.6_D15                    91          0.210        | 53    91          12.9        
BL_W50_T1.6_D12                    91          0.210        | 54    91          12.9        
BL_W40_T1.6_D12                    91          0.210        | 58    91          12.9        
BL_W40_T1.8_D15                    91          0.210        | 55    91          12.9        
BL_W40_T1.8_D12                    91          0.210        | 56    91          12.9        
BL_W40_T1.6_D15                    91          0.210        | 57    91          12.9        
BL_W50_T2.0_D15                    91          0.210        | 49    91          12.9        
BL_W30_T1.6_D15                    91          0.210        | 59    91          12.9        
BL_W30_T1.6_D12                    91          0.210        | 60    91          12.9        
BL_W150_T2.8_D18                   91          0.210        | 63    91          12.9        
BL_W150_T2.8_D12                   91          0.210        | 64    91          12.9        
BL_W130_T2.8_D12                   91          0.210        | 28    91          12.9        
BL_W130_T2.8_D18                   91          0.210        | 27    91          12.9        
BL_W140_T2.8_D18                   91          0.210        | 71    91          12.9        
BL_W140_T2.8_D12                   91          0.210        | 72    91          12.9        
BL_W60_T2.2_D10                    91          0.210        | 103   91          12.9        
BL_W70_T2.2_D16                    91          0.210        | 84    91          12.9        
BL_W70_T2.2_D12                    91          0.210        | 83    91          12.9        
BL_W70_T2.2_D10                    91          0.210        | 82    91          12.9        
