=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 77.0 BPM
Valid interval: 437-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 110 mmHg
Confidence: 0.090
95% CI: [107 - 113] mmHg
Agreement: 747/144 detectors

MAP: 96 mmHg
Est. Diastolic: 88 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W60_T1.8_D10                    125         0.420        | 129   125         11.8        
BL_W60_T2.2_D10                    125         0.420        | 127   125         11.8        
BL_W60_T2.0_D10                    125         0.420        | 126   125         11.8        
BL_W60_T1.9_D10                    125         0.420        | 128   125         11.8        
BL_W90_T2.2_D10                    119         0.340        | 120   119         6.2         
BL_W150_T2.0_D12                   98          0.340        | 132   98          15.4        
BL_W130_T2.0_D18                   98          0.340        | 135   98          15.4        
BL_W130_T2.0_D12                   98          0.340        | 136   98          15.4        
BL_W120_T2.0_D18                   98          0.340        | 137   98          15.4        
BL_W120_T2.0_D12                   98          0.340        | 138   98          15.4        
BL_W100_T1.8_D16                   98          0.340        | 142   98          15.4        
BL_W100_T1.8_D12                   98          0.340        | 141   98          15.4        
BL_W100_T1.8_D10                   98          0.340        | 140   98          15.4        
BL_W100_T1.8_D5                    98          0.340        | 139   98          15.4        
BL_W90_T2.2_D16                    119         0.340        | 100   119         6.0         
BL_W90_T2.2_D12                    119         0.340        | 101   119         6.0         
BL_W90_T1.9_D10                    119         0.340        | 124   119         6.2         
BL_W90_T2.2_D5                     119         0.340        | 102   119         6.0         
BL_W90_T1.8_D16                    119         0.340        | 109   119         6.0         
BL_W90_T2.0_D16                    119         0.340        | 103   119         6.0         
BL_W90_T2.0_D12                    119         0.340        | 104   119         6.0         
BL_W90_T2.0_D10                    119         0.340        | 123   119         6.2         
BL_W50_T2.0_D15                    119         0.340        | 55    119         6.0         
BL_W90_T2.0_D5                     119         0.340        | 105   119         6.0         
BL_W90_T1.9_D16                    119         0.340        | 106   119         6.0         
BL_W90_T1.9_D12                    119         0.340        | 107   119         6.0         
BL_W90_T1.9_D5                     119         0.340        | 108   119         6.0         
BL_W40_T1.6_D12                    119         0.340        | 61    119         6.0         
BL_W60_T1.8_D5                     119         0.340        | 49    119         6.0         
BL_W50_T2.0_D12                    119         0.340        | 50    119         6.0         
BL_W50_T1.8_D15                    119         0.340        | 51    119         6.0         
BL_W50_T1.8_D12                    119         0.340        | 52    119         6.0         
BL_W50_T1.6_D15                    119         0.340        | 53    119         6.0         
BL_W50_T1.6_D12                    119         0.340        | 54    119         6.0         
BL_W40_T2.0_D15                    119         0.340        | 56    119         6.0         
BL_W40_T2.0_D12                    119         0.340        | 57    119         6.0         
BL_W40_T1.8_D15                    119         0.340        | 58    119         6.0         
BL_W40_T1.8_D12                    119         0.340        | 59    119         6.0         
BL_W40_T1.6_D15                    119         0.340        | 60    119         6.0         
BL_W150_T2.0_D18                   98          0.340        | 131   98          15.4        
BL_W30_T2.0_D15                    119         0.340        | 62    119         6.0         
BL_W30_T1.8_D15                    119         0.340        | 63    119         6.0         
BL_W30_T1.8_D12                    119         0.340        | 64    119         6.0         
BL_W30_T1.6_D15                    119         0.340        | 65    119         6.0         
BL_W30_T1.6_D12                    119         0.340        | 66    119         6.0         
BL_W20_T2.0_D15                    119         0.340        | 67    119         6.0         
BL_W20_T1.8_D15                    119         0.340        | 68    119         6.0         
BL_W20_T1.8_D12                    101         0.340        | 130   101         12.2        
BL_W20_T1.6_D15                    119         0.340        | 69    119         6.0         
BL_W20_T1.6_D12                    119         0.340        | 121   119         6.2         
BL_W70_T1.8_D12                    119         0.340        | 94    119         6.0         
BL_W80_T1.8_D5                     119         0.340        | 80    119         6.0         
BL_W70_T2.2_D16                    119         0.340        | 48    119         5.8         
BL_W70_T2.2_D12                    119         0.340        | 81    119         6.0         
BL_W90_T1.8_D12                    119         0.340        | 110   119         6.0         
BL_W70_T2.2_D5                     119         0.340        | 86    119         6.0         
BL_W70_T2.0_D16                    119         0.340        | 47    119         5.8         
BL_W70_T2.0_D12                    119         0.340        | 87    119         6.0         
BL_W70_T2.0_D10                    119         0.340        | 88    119         6.0         
BL_W70_T2.0_D5                     119         0.340        | 89    119         6.0         
BL_W70_T1.9_D16                    119         0.340        | 45    119         5.8         
BL_W70_T1.9_D12                    119         0.340        | 91    119         6.0         
BL_W70_T1.9_D10                    119         0.340        | 92    119         6.0         
BL_W70_T1.9_D5                     119         0.340        | 93    119         6.0         
BL_W70_T1.8_D16                    119         0.340        | 46    119         5.8         
BL_W70_T2.2_D10                    119         0.340        | 85    119         6.0         
BL_W70_T1.8_D10                    119         0.340        | 95    119         6.0         
BL_W70_T1.8_D5                     119         0.340        | 96    119         6.0         
BL_W60_T2.2_D16                    119         0.340        | 90    119         6.0         
BL_W60_T2.2_D12                    119         0.340        | 70    119         6.0         
BL_W60_T2.2_D5                     119         0.340        | 83    119         6.0         
BL_W60_T2.0_D16                    119         0.340        | 82    119         6.0         
BL_W60_T2.0_D12                    119         0.340        | 76    119         6.0         
